APTS Ext ID,Currency ISO Code,Description,Dimension 1 Value Type,Dimension 2 Value Type,Dimension 3 Value Type,Dimension 4 Value Type,Dimension 5 Value Type,Dimension 6 Value Type,Enable Date Range,Enable Usage Indexing,Export Price List Item Name,Export Price List Name,Initial Rows,Is Cumulative Range (Deprecated),Matrix Id,Matrix Type,Number Of Entries,Sequence,Stop Processing More Matrices,Apttus_Config2__PriceListItemId__r.APTS Migration Ext ID,Apttus_Config2__PriceListItemId__r.Item Id,Apttus_Config2__Dimension1Id__r.Dimension Name,Apttus_Config2__Dimension2Id__r.Dimension Name,Apttus_Config2__Dimension3Id__r.Dimension Name,Apttus_Config2__Dimension4Id__r.Dimension Name,Apttus_Config2__Dimension5Id__r.Dimension Name,Apttus_Config2__Dimension6Id__r.Dimension Name
1,USD,,Discrete,Discrete,Discrete,Discrete,,,FALSE,FALSE,Flight Booked by EF (Fixed Fare),AY NOO 2018 V1 NOK,5,FALSE,PM-0000000748,Dimension,132,1,FALSE,5242,PI-0000007895,Product,Departure Point,Destination Code,FixedFareSeason,,
2,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass 2 Weeks,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000864,Dimension,3,1,FALSE,5280,PI-0000008904,Destination Code,,,,,
3,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass 3 Weeks,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000865,Dimension,3,1,FALSE,5281,PI-0000008905,Destination Code,,,,,
4,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass 4 Weeks,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000866,Dimension,3,1,FALSE,5282,PI-0000008906,Destination Code,,,,,
5,CHF,,Discrete,,,,,,FALSE,FALSE,Cancellation Protection,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000867,Dimension,38,1,FALSE,5283,PI-0000008907,Destination Code,,,,,
6,CHF,,Discrete,,,,,,FALSE,FALSE,Explore Pack,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000868,Dimension,5,1,FALSE,5285,PI-0000008909,Destination Code,,,,,
7,CHF,,Discrete,,,,,,FALSE,FALSE,Fun Package,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000869,Dimension,21,1,FALSE,5286,PI-0000008910,Destination Code,,,,,
8,CHF,,Discrete,,,,,,FALSE,FALSE,Fun Pack Tokyo 3 Weeks,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000870,Dimension,2,1,FALSE,5287,PI-0000008911,Destination Code,,,,,
9,CHF,,Discrete,,,,,,FALSE,FALSE,Fun Pack Tokyo 4 Weeks,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000871,Dimension,2,1,FALSE,5288,PI-0000008912,Destination Code,,,,,
10,CHF,,Discrete,,,,,,FALSE,FALSE,Fun Pack Malta,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000872,Dimension,3,1,FALSE,5289,PI-0000008913,Destination Code,,,,,
11,CHF,,Discrete,,,,,,FALSE,FALSE,Boston Weekend Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000873,Dimension,2,1,FALSE,5294,PI-0000008918,Destination Code,,,,,
12,CHF,,Discrete,,,,,,FALSE,FALSE,Brighton Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000874,Dimension,2,1,FALSE,5295,PI-0000008919,Destination Code,,,,,
13,CHF,,Discrete,,,,,,FALSE,FALSE,Cambridge Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000875,Dimension,2,1,FALSE,5296,PI-0000008920,Destination Code,,,,,
14,CHF,,Discrete,,,,,,FALSE,FALSE,Canterbury Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000876,Dimension,2,1,FALSE,5297,PI-0000008921,Destination Code,,,,,
15,CHF,,Discrete,,,,,,FALSE,FALSE,Cliffs of Moher Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000877,Dimension,2,1,FALSE,5298,PI-0000008922,Destination Code,,,,,
16,CHF,,Discrete,,,,,,FALSE,FALSE,Cote D'Azur Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000878,Dimension,2,1,FALSE,5299,PI-0000008923,Destination Code,,,,,
17,CHF,,Discrete,,,,,,FALSE,FALSE,Disneyland & California Adventure Park,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000879,Dimension,3,1,FALSE,5300,PI-0000008924,Destination Code,,,,,
18,CHF,,Discrete,,,,,,FALSE,FALSE,Swimming with dolphins,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000880,Dimension,3,1,FALSE,5302,PI-0000008926,Destination Code,,,,,
19,CHF,,Discrete,,,,,,FALSE,FALSE,Los Angeles Weekend Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000881,Dimension,5,1,FALSE,5308,PI-0000008932,Destination Code,,,,,
20,CHF,,Discrete,,,,,,FALSE,FALSE,London Eye,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000882,Dimension,2,1,FALSE,5309,PI-0000008933,Destination Code,,,,,
21,CHF,,Discrete,,,,,,FALSE,FALSE,Madame Tussauds,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000883,Dimension,2,1,FALSE,5311,PI-0000008935,Destination Code,,,,,
22,CHF,,Discrete,,,,,,FALSE,FALSE,Malta Boat Party,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000884,Dimension,2,1,FALSE,5312,PI-0000008936,Destination Code,,,,,
23,CHF,,Discrete,,,,,,FALSE,FALSE,Nerja Caves,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000885,Dimension,2,1,FALSE,5313,PI-0000008937,Destination Code,,,,,
24,CHF,,Discrete,,,,,,FALSE,FALSE,New York Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000886,Dimension,2,1,FALSE,5315,PI-0000008939,Destination Code,,,,,
25,CHF,,Discrete,,,,,,FALSE,FALSE,NYC Weekend Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000887,Dimension,2,1,FALSE,5316,PI-0000008940,Destination Code,,,,,
26,CHF,,Discrete,,,,,,FALSE,FALSE,Orlando Weekend Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000888,Dimension,2,1,FALSE,5317,PI-0000008941,Destination Code,,,,,
27,CHF,,Discrete,,,,,,FALSE,FALSE,Oxford Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000889,Dimension,4,1,FALSE,5319,PI-0000008943,Destination Code,,,,,
28,CHF,,Discrete,,,,,,FALSE,FALSE,Plymouth Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000890,Dimension,2,1,FALSE,5320,PI-0000008944,Destination Code,,,,,
29,CHF,,Discrete,,,,,,FALSE,FALSE,San Diego Zoo Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000891,Dimension,2,1,FALSE,5322,PI-0000008946,Destination Code,,,,,
30,CHF,,Discrete,,,,,,FALSE,FALSE,Sevilla Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000892,Dimension,2,1,FALSE,5324,PI-0000008948,Destination Code,,,,,
31,CHF,,Discrete,,,,,,FALSE,FALSE,San Francisco Bay Cruise,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000893,Dimension,2,1,FALSE,5325,PI-0000008949,Destination Code,,,,,
32,CHF,,Discrete,,,,,,FALSE,FALSE,Six Flags Discovery Kingdom,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000894,Dimension,2,1,FALSE,5326,PI-0000008950,Destination Code,,,,,
33,CHF,,Discrete,,,,,,FALSE,FALSE,Six Flags Great Adventure,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000895,Dimension,2,1,FALSE,5327,PI-0000008951,Destination Code,,,,,
34,CHF,,Discrete,,,,,,FALSE,FALSE,San Francisco Weekend Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000896,Dimension,3,1,FALSE,5329,PI-0000008953,Destination Code,,,,,
35,CHF,,Discrete,,,,,,FALSE,FALSE,Thorpe Park Full Day,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000897,Dimension,16,1,FALSE,5331,PI-0000008955,Destination Code,,,,,
36,CHF,,Discrete,,,,,,FALSE,FALSE,Universal Studios Hollywood Excursion,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000898,Dimension,3,1,FALSE,5333,PI-0000008957,Destination Code,,,,,
37,CHF,,Discrete,,,,,,FALSE,FALSE,Valetta By Night,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000899,Dimension,2,1,FALSE,5335,PI-0000008959,Destination Code,,,,,
38,CHF,,Discrete,,,,,,FALSE,FALSE,Water Activity or Surfing Lessons,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000900,Dimension,2,1,FALSE,5336,PI-0000008960,Destination Code,,,,,
39,CHF,,Discrete,,,,,,FALSE,FALSE,Sun & Fun Pack Malta,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000901,Dimension,3,1,FALSE,5339,PI-0000008963,Destination Code,,,,,
40,CHF,,Discrete,,,,,,FALSE,FALSE,Golf,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000902,Dimension,2,1,FALSE,5340,PI-0000008964,Destination Code,,,,,
41,CHF,,Discrete,,,,,,FALSE,FALSE,Horse Riding,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000903,Dimension,2,1,FALSE,5341,PI-0000008965,Destination Code,,,,,
42,CHF,,Discrete,,,,,,FALSE,FALSE,Scuba diving,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000904,Dimension,2,1,FALSE,5342,PI-0000008966,Destination Code,,,,,
43,CHF,,Discrete,,,,,,FALSE,FALSE,Diving Adv,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000905,Dimension,2,1,FALSE,5343,PI-0000008967,Destination Code,,,,,
44,CHF,,Discrete,,,,,,FALSE,FALSE,Diving Beg,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000906,Dimension,2,1,FALSE,5344,PI-0000008968,Destination Code,,,,,
45,CHF,,Discrete,,,,,,FALSE,FALSE,Skating,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000907,Dimension,2,1,FALSE,5345,PI-0000008969,Destination Code,,,,,
46,CHF,,Discrete,,,,,,FALSE,FALSE,Tennis,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000908,Dimension,6,1,FALSE,5347,PI-0000008971,Destination Code,,,,,
47,CHF,,Discrete,,,,,,FALSE,FALSE,Windsurf,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000909,Dimension,2,1,FALSE,5348,PI-0000008972,Destination Code,,,,,
48,CHF,,Discrete,,,,,,FALSE,FALSE,Watersports,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000910,Dimension,8,1,FALSE,5349,PI-0000008973,Destination Code,,,,,
49,CHF,,Discrete,,,,,,FALSE,FALSE,Travel Insurance Total,LT NOO 2018 V1 NOK,5,FALSE,PM-0000000911,Dimension,38,1,FALSE,5351,PI-0000008975,Destination Code,,,,,
50,CHF,,Discrete,,,,,,FALSE,FALSE,Career&Business package: Career coach,ILS NOO 2018 V3,5,FALSE,PM-0000000777,Dimension,15,1,FALSE,5114,PI-0000008652,Destination Code,,,,,
51,CHF,,Discrete,,,,,,FALSE,FALSE,Activity Voucher - One Unit,ILS NOO 2018 V3,5,FALSE,PM-0000000778,Dimension,40,1,FALSE,5246,PI-0000008653,Destination Code,,,,,
52,CHF,,Discrete,,,,,,FALSE,FALSE,Activity Voucher 1000,ILS NOO 2018 V3,5,FALSE,PM-0000000779,Dimension,2,1,FALSE,5115,PI-0000008654,Destination Code,,,,,
53,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Basic Course,ILS NOO 2018 V3,5,FALSE,PM-0000000780,Dimension,82,1,FALSE,5118,PI-0000008657,Quantity,Destination Code,,,,
54,CHF,,Discrete,,,,,,FALSE,FALSE,Breakfast,ILS NOO 2018 V3,5,FALSE,PM-0000000781,Dimension,2,1,FALSE,5119,PI-0000008658,Destination Code,,,,,
55,CHF,,Discrete,,,,,,FALSE,FALSE,Breakfast 5 days,ILS NOO 2018 V3,5,FALSE,PM-0000000782,Dimension,2,1,FALSE,5120,PI-0000008659,Destination Code,,,,,
56,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Business Language Course,ILS NOO 2018 V3,5,FALSE,PM-0000000783,Dimension,62,1,FALSE,5121,PI-0000008660,Quantity,Destination Code,,,,
57,CHF,,Discrete,,,,,,FALSE,FALSE,Bus Pass,ILS NOO 2018 V3,5,FALSE,PM-0000000784,Dimension,7,1,FALSE,5122,PI-0000008661,Destination Code,,,,,
58,CHF,,Discrete,,,,,,FALSE,FALSE,Dinner Supplement,ILS NOO 2018 V3,5,FALSE,PM-0000000785,Dimension,9,1,FALSE,5123,PI-0000008663,Destination Code,,,,,
59,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Exam Course,ILS NOO 2018 V3,5,FALSE,PM-0000000786,Dimension,84,1,FALSE,5124,PI-0000008664,Quantity,Destination Code,,,,
60,CHF,,Discrete,,,,,,FALSE,FALSE,Full Board,ILS NOO 2018 V3,5,FALSE,PM-0000000787,Dimension,17,1,FALSE,5125,PI-0000008665,Destination Code,,,,,
61,CHF,,Discrete,,,,,,FALSE,FALSE,Host Family Single,ILS NOO 2018 V3,5,FALSE,PM-0000000788,Dimension,44,1,FALSE,5126,PI-0000008666,Destination Code,,,,,
62,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,General Course,ILS NOO 2018 V3,5,FALSE,PM-0000000789,Dimension,84,1,FALSE,5127,PI-0000008667,Quantity,Destination Code,,,,
63,CHF,,Discrete,,,,,,FALSE,FALSE,Guaranteed Exam SPIN,ILS NOO 2018 V3,5,FALSE,PM-0000000790,Dimension,2,1,FALSE,5130,PI-0000008670,Destination Code,,,,,
64,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board,ILS NOO 2018 V3,5,FALSE,PM-0000000791,Dimension,14,1,FALSE,5131,PI-0000008671,Destination Code,,,,,
65,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board 5 Days,ILS NOO 2018 V3,5,FALSE,PM-0000000792,Dimension,2,1,FALSE,5132,PI-0000008672,Destination Code,,,,,
66,CHF,,Discrete,,,,,,FALSE,FALSE,Half Board Supplement 7 Days,ILS NOO 2018 V3,5,FALSE,PM-0000000793,Dimension,2,1,FALSE,5133,PI-0000008673,Destination Code,,,,,
67,CHF,,Discrete,,,,,,FALSE,FALSE,Homeshare Multi Extra Night,ILS NOO 2018 V3,5,FALSE,PM-0000000795,Dimension,2,1,FALSE,5249,PI-0000008675,Destination Code,,,,,
68,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Intensive Course,ILS NOO 2018 V3,5,FALSE,PM-0000000797,Dimension,84,1,FALSE,5251,PI-0000008677,Quantity,Destination Code,,,,
69,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Language Experience,ILS NOO 2018 V3,5,FALSE,PM-0000000799,Dimension,84,1,FALSE,5134,PI-0000008679,Quantity,Destination Code,,,,
70,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Junior Intensive Course,ILS NOO 2018 V3,5,FALSE,PM-0000000800,Dimension,44,1,FALSE,5135,PI-0000008680,Quantity,Destination Code,,,,
71,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Junior Course,ILS NOO 2018 V3,5,FALSE,PM-0000000801,Dimension,46,1,FALSE,5136,PI-0000008681,Quantity,Destination Code,,,,
72,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Leader Course,ILS NOO 2018 V3,5,FALSE,PM-0000000802,Dimension,39,1,FALSE,5137,PI-0000008682,Quantity,Destination Code,,,,
73,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement,ILS NOO 2018 V3,5,FALSE,PM-0000000803,Dimension,32,1,FALSE,5138,PI-0000008683,Destination Code,,,,,
74,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 5 Days,ILS NOO 2018 V3,5,FALSE,PM-0000000804,Dimension,6,1,FALSE,5139,PI-0000008684,Destination Code,,,,,
75,CHF,,Discrete,,,,,,FALSE,FALSE,Volunteer Experience Plus,ILS NOO 2018 V3,5,FALSE,PM-0000000798,Dimension,22,1,FALSE,5252,PI-0000008678,Destination Code,,,,,
76,CHF,,Discrete,,,,,,FALSE,FALSE,Lunch Supplement 7 Days,ILS NOO 2018 V3,5,FALSE,PM-0000000805,Dimension,5,1,FALSE,5140,PI-0000008685,Destination Code,,,,,
77,CHF,,Discrete,,,,,,FALSE,FALSE,No Accommodation,ILS NOO 2018 V3,5,FALSE,PM-0000000806,Dimension,44,1,FALSE,5141,PI-0000008686,Destination Code,,,,,
78,CHF,,Discrete,,,,,,FALSE,FALSE,Supervised Transfer Supplement - Minor,ILS NOO 2018 V3,5,FALSE,PM-0000000807,Dimension,23,1,FALSE,5142,PI-0000008687,Destination Code,,,,,
79,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Travel Insurance Coverage,ILS NOO 2018 V3,5,FALSE,PM-0000000808,Dimension,88,1,FALSE,5253,PI-0000008688,Quantity,Destination Code,,,,
80,CHF,,Discrete,,,,,,FALSE,FALSE,Travel Insurance Private Extension,ILS NOO 2018 V3,5,FALSE,PM-0000000809,Dimension,44,1,FALSE,5143,PI-0000008689,Destination Code,,,,,
81,CHF,,Discrete,,,,,,FALSE,FALSE,Travel insurance private extension incl. Sports suppl.,ILS NOO 2018 V3,5,FALSE,PM-0000000810,Dimension,44,1,FALSE,5144,PI-0000008690,Destination Code,,,,,
82,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000811,Dimension,27,1,FALSE,5145,PI-0000008691,Destination Code,,,,,
83,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to Train Station,ILS NOO 2018 V3,5,FALSE,PM-0000000812,Dimension,2,1,FALSE,5146,PI-0000008692,Destination Code,,,,,
84,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LAX Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000813,Dimension,3,1,FALSE,5147,PI-0000008693,Destination Code,,,,,
85,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LCY Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000814,Dimension,8,1,FALSE,5148,PI-0000008694,Destination Code,,,,,
86,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LGW Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000815,Dimension,9,1,FALSE,5149,PI-0000008695,Destination Code,,,,,
87,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LHR Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000816,Dimension,9,1,FALSE,5150,PI-0000008696,Destination Code,,,,,
88,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to LTN Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000817,Dimension,9,1,FALSE,5151,PI-0000008697,Destination Code,,,,,
89,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to St Pancras,ILS NOO 2018 V3,5,FALSE,PM-0000000818,Dimension,9,1,FALSE,5152,PI-0000008698,Destination Code,,,,,
90,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to SNA Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000819,Dimension,2,1,FALSE,5153,PI-0000008699,Destination Code,,,,,
91,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Return Transfer - School to STN Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000820,Dimension,9,1,FALSE,5154,PI-0000008700,Destination Code,,,,,
92,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000821,Dimension,27,1,FALSE,5155,PI-0000008701,Destination Code,,,,,
93,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - Train Station to School,ILS NOO 2018 V3,5,FALSE,PM-0000000822,Dimension,2,1,FALSE,5156,PI-0000008702,Destination Code,,,,,
94,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LAX Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000823,Dimension,3,1,FALSE,5157,PI-0000008703,Destination Code,,,,,
95,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LCY Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000824,Dimension,8,1,FALSE,5254,PI-0000008704,Destination Code,,,,,
96,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LGW Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000825,Dimension,9,1,FALSE,5255,PI-0000008705,Destination Code,,,,,
97,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LHR Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000826,Dimension,9,1,FALSE,5256,PI-0000008706,Destination Code,,,,,
98,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - LTN Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000827,Dimension,9,1,FALSE,5257,PI-0000008707,Destination Code,,,,,
99,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - St Pancras to School,ILS NOO 2018 V3,5,FALSE,PM-0000000828,Dimension,9,1,FALSE,5258,PI-0000008708,Destination Code,,,,,
100,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - Airport to School to Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000829,Dimension,27,1,FALSE,5259,PI-0000008709,Destination Code,,,,,
101,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - Train Station to School to Train Station,ILS NOO 2018 V3,5,FALSE,PM-0000000830,Dimension,2,1,FALSE,5260,PI-0000008710,Destination Code,,,,,
102,CHF,,Discrete,,,,,,FALSE,FALSE,Grp Transfer HF Min 15 students,ILS NOO 2018 V3,5,FALSE,PM-0000000831,Dimension,0,1,FALSE,5261,PI-0000008711,Destination Code,,,,,
103,CHF,,Discrete,,,,,,FALSE,FALSE,Grp Transfer RES Min 15 students,ILS NOO 2018 V3,5,FALSE,PM-0000000832,Dimension,0,1,FALSE,5262,PI-0000008712,Destination Code,,,,,
104,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LAX Airport to School to LAX Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000833,Dimension,3,1,FALSE,5263,PI-0000008713,Destination Code,,,,,
105,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LCY Airport to School to LCY Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000834,Dimension,8,1,FALSE,5264,PI-0000008714,Destination Code,,,,,
106,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LGW Airport to School to LGW Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000835,Dimension,9,1,FALSE,5265,PI-0000008715,Destination Code,,,,,
107,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LHR Airport to School to LHR Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000836,Dimension,9,1,FALSE,5266,PI-0000008716,Destination Code,,,,,
108,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - LTN Airport to School to LTN Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000837,Dimension,9,1,FALSE,5267,PI-0000008717,Destination Code,,,,,
109,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - St Pancras to School to St Pancras,ILS NOO 2018 V3,5,FALSE,PM-0000000838,Dimension,9,1,FALSE,5268,PI-0000008718,Destination Code,,,,,
110,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - SNA Airport to School to SNA Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000839,Dimension,2,1,FALSE,5269,PI-0000008719,Destination Code,,,,,
111,CHF,,Discrete,,,,,,FALSE,FALSE,Single and Return Transfer - STN Airport to School to STN Airport,ILS NOO 2018 V3,5,FALSE,PM-0000000840,Dimension,9,1,FALSE,5270,PI-0000008720,Destination Code,,,,,
112,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - SNA Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000841,Dimension,11,1,FALSE,5271,PI-0000008721,Destination Code,,,,,
113,CHF,,Discrete,,,,,,FALSE,FALSE,Oneway Single Transfer - STN Airport to School,ILS NOO 2018 V3,5,FALSE,PM-0000000842,Dimension,0,1,FALSE,5272,PI-0000008722,Destination Code,,,,,
114,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Teacher Training Course,ILS NOO 2018 V3,5,FALSE,PM-0000000843,Dimension,14,1,FALSE,5273,PI-0000008723,Quantity,Destination Code,,,,
115,CHF,,Cumulative Range,Discrete,,,,,FALSE,FALSE,Teacher Training Course (TESOL),ILS NOO 2018 V3,5,FALSE,PM-0000000844,Dimension,2,1,FALSE,5274,PI-0000008724,Quantity,Destination Code,,,,
116,CHF,,Discrete,,,,,,FALSE,FALSE,Volunteer Program Registration Fee,ILS NOO 2018 V3,5,FALSE,PM-0000000845,Dimension,2,1,FALSE,5275,PI-0000008725,Destination Code,,,,,
117,CHF,,Discrete,,,,,,FALSE,FALSE,Volunteer Program Basic Accommodation,ILS NOO 2018 V3,5,FALSE,PM-0000000846,Dimension,2,1,FALSE,5276,PI-0000008726,Destination Code,,,,,
118,CHF,,Discrete,,,,,,FALSE,FALSE,Weekly Summer Supplement,ILS NOO 2018 V3,5,FALSE,PM-0000000847,Dimension,44,1,FALSE,5277,PI-0000008727,Destination Code,,,,,
119,CHF,,Range,,,,,,FALSE,FALSE,Course Literature English,ILS NOO 2018 V3,5,FALSE,PM-0000000848,Dimension,3,1,FALSE,5278,PI-0000008728,Quantity,,,,,
120,CHF,,Range,,,,,,FALSE,FALSE,Course Literature Non-English,ILS NOO 2018 V3,5,FALSE,PM-0000000849,Dimension,3,1,FALSE,5279,PI-0000008729,Quantity,,,,,
121,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD International Affairs - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000166,Dimension,3,1,FALSE,3931,PI-0000006312,Destination Code,,,,,
122,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD International Affairs & Exam - Sept,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000167,Dimension,13,1,FALSE,3852,PI-0000006199,Destination Code,,,,,
123,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Hotel & Tourism - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000168,Dimension,3,1,FALSE,3853,PI-0000006201,Destination Code,,,,,
124,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Media & Art & Exam - Sept,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000169,Dimension,12,1,FALSE,3847,PI-0000006194,Destination Code,,,,,
125,CHF,,Discrete,,,,,,FALSE,FALSE,Year - AD Business English - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000170,Dimension,8,1,FALSE,3848,PI-0000006195,Destination Code,,,,,
126,CHF,,Discrete,,,,,,FALSE,FALSE,Academic Year - General - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000171,Dimension,39,1,FALSE,3844,PI-0000006191,Destination Code,,,,,
127,CHF,,Discrete,,,,,,FALSE,FALSE,Academic Year - Intensive - September,AY NOO 2018 V1 NOK,5,FALSE,PM-0000000172,Dimension,42,1,FALSE,3845,PI-0000006192,Destination Code,,,,,
