Active,Actual Icon Size,Available Programs,AY Course Type,Bundle Invoice Level,Configuration Type,Course Pricing,Currency ISO Code,Destination Location,Discontinued Date,Effective Date,Effective Start Date,Enable Start Date & End Date,Exclude From Sitemap,Expiration Date,Has Attributes,Has Defaults,Has Options,Has Search Attributes,Is Optional,Launch Date,Must Configure,Price Override Allowed,Product Code,Product Description,Product Family,Product Name,Product Subtype,Product Type,Qunatity Modifiable,TI Pricing,Uom,Version
"true","","ILSU;ILSH;ILS","","","Option","true","CHF","","","","","true","false","","true","false","false","false","false","","false","false","JU","","Junior Course","Junior Course","","Course","false","false","Week","1.0"
"true","","ILSU;ILSH;ILS","","","Option","true","CHF","","","","","true","false","","true","false","false","false","false","","false","false","JI","","Junior Course","Junior Intensive Course","","Course","false","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-MANJ","","Accommodation","Junior Residence Off Peak Mae MarTwin Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","REST-KALO","","Accommodation","Kalo Terrace Twin","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-KALO","","Accommodation","Kalo Terrace Twin Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","APMIA","","","Key West Day Trip","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESS-KING","","Accommodation","King Square Studios Single","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESSX-KING","","Accommodation","King Square Studios Single Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","FTFMRS","","","Flight from Marseille","Flight","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","REST-KING","","Accommodation","King Square Studios Twin","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-KING","","Accommodation","King Square Studios Twin Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","REST-KINGS","","Accommodation","King Square Studios Twin Superior","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-KINGS","","Accommodation","King Square Studios Twin Superior Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","ILSU;ILSH;ILSP;ILS","","","Option","true","CHF","","","","","true","false","","true","false","false","false","false","","false","false","IP","","Course","Language Experience","","Course","false","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","LCADJ","","","Local Company Adjustments","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","LCC","","","Language Camp","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LCCA","","","Language Camp Application Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LCCTH","","","Language Camp Thailand","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LCO","","","Local courier service","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LDP","","","Local Deposit","No Subtype","Deposit","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LDRYSRV","","","Laundry Service","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LF","","","Leaders Free Seat","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LOCS","","","Local Service","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","LOS","","","London Stay","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LP","","","Late Payment Cost","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LSFF","","","Local Service Fee Flight Reservation","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LTR","","","Local Transportation","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","LUCAM","","","Lunch Cambridge","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","LUG","","","Lunch Supplement Group","Meals","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","LUIQUF","","","Lunch IQUF","Meals","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","LVISA","","","Local Visa/Passport service","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","MC","","","Meal Coupons","Meals","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","NAH","","Accommodation","No Accommodation Half Year","No Accommodation","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","NAY","","Accommodation","No Accommodation Full Year","No Accommodation","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","NAYX","","Accommodation","No Accommodation Year Extended","No Accommodation","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","NF","","","No Flight (No Travel)","No Subtype","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","NHT","","","No Homebound Travel","No Subtype","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","NO FLIGHT","","","No Flight","No Subtype","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","NORFH","","","Non Refundable Housing Costs","Accommodation Services","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","OAH","","Accommodation","Own Accommodation Half Year","No Accommodation","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","OAY","","Accommodation","Own Accommodation Year","No Accommodation","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","OAYX","","Accommodation","Own Accommodation Year Extended","No Accommodation","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","OEA","","","Outstanding Expenses Abroad","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","OL","","","Only Language","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OLL","","","Online Lessons","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPAQUA","","","Aqualand Full Day","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBATHFD","","","Bath Full Day","Activities","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBDWY","","","Broadway Show Evening Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBELFD","","","Belfast full day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPBGFD","","","Busch Gardens Excursion","Optional Excursions","Other","true","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMAXX09","","Course","Extra Extended Year - Pre Master - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAX01","","Course","Year Extended - Pre Master BA - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAX04","","Course","Year Extended  - Pre Master BA - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","PMBA","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAX06","","Course","Year Extended - Pre MBA - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAX09","","Course","Year Extended - Pre Master BA - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAXX01","","Course","Extra Extended Year - Pre Master BA - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAXX04","","Course","Extra Extended Year - Pre Master BA - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","PMBA","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAXX06","","Course","Extra Extended Year - Pre MBA - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","PMBAXX09","","Course","Extra Extended Year - Pre Master BA - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","ACDP","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01ACDP","","Course","Semester - ACDP - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","E","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01E","","Course","Semester - Exam - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","G","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE01G","","Course","Semester - General - January","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","OPPLYFD","","","Plymouth Full Day","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GAV100","","","Group Activity Voucher 100","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GAV10000","","","Group Activity Voucher 10000","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GAV15","","","Group Activity Voucher 15","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GAV150","","","Group Activity Voucher 150","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GAV1500","","","Group Activity Voucher 1500","Optional Excursions","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GD","","","Group Departure","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","GFLI","","","Group Flight","Flight","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","GFLIIQUF","","","Group Flight IQUF","Flight","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLSU","","","Group Leader Surcharge","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLSU10","","","GPLSU 10-15 pax/ group","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLSU15+","","","GPLSU 15+ pax/group","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLSU5","","","GPLSU 5-7 pax/group","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLSU8","","","GPLSU 8-9 pax/group","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLW","","","Group Leader Waiver","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GPLWIQUF","","","Group leader waiver IQUF","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GRAIQUF","","","Group activity IQUF","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GRAU","","","Group Activity Unit","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GRP","","","Group (transport)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GRPP","","","Group Plus (transport)","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","GRPSUR","","","Group Surcharges","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","GRS","","","GRSLS (GRS low season)","No Subtype","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","GTOUR","","","Group Tour","Post Tours","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR16HSJ","","","Grp Transf 16 ppl HF, Airport-School-Airport, San Jose","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR16R","","","Grp Transf 16 ppl Res, airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR16RSJ","","","Grp Transf 16 ppl Res, Airport-School-Airport, San Jose","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR21H","","","Grp Transf 21 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR24R","","","Grp Transf 24 ppl Res, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR25H","","","Grp Transf 25 ppl HF, airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR32H","","","Grp Transf 32 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR34H","","","Grp Transf 34 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR34R","","","Grp Transf 34 ppl Res, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR44H","","","Grp Transf 44 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR44R","","","Grp Transf 44 ppl Res, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR52H","","","Grp Transf 52 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR52HSJ","","","Grp Transf 52 ppl HF, Airport-School-Airport, San Jose","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR52R","","","Grp Transf 52 ppl Res, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR52RSJ","","","Grp Transf 52 ppl Res, Airport-School-Airport, San Jose","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR9H","","","Grp Transf 9 ppl HF, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR9R","","","Grp Transf 9 ppl Res, Airport-School-Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR-BEAU","","","Airport Return Transfer, airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRBST","","","Airport Return Transfer, Bristol airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRG","","","Return transfer Group","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGOL","","","Airport Return Transfer Goldcoast airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTH","","","Grp Transfer HF Min 15 students","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTHL","","","Grp Transfer HF Min 15 students, LAX","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTHLI","","","Grp Transfer HF Min 15 students - Liberia","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTHM","","","Grp Transfer HF Min 15 students, MAN","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTR","","","Grp Transfer RES Min 15 students","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTRL","","","Grp Transfer RES Min 15 students, LAX","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTRLI","","","Grp Transfer RES Min 15 students, Liberia","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRGTRM","","","Grp Transfer RES Min 15 students, MAN","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRIQUF","","","Transfer IQUF","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRLAX","","","Single and Return Transfer LAX","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRLAX44H","","","Grp Transf 44 ppl HF, LAX airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRLAX44R","","","Grp Transf 44 ppl Res, LAX airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRLIR","","","Airport Transfer, from and to Liberia","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSRLON","","","Airport Return Transfer, London airport-school-airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR-LON","","","Single & Return Transfer Central London","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSSR-LPL","","","Single and Return Transfer - LPL Airport to School to LPL Airport","Arrival and Departure","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPHRD","","","Horse Riding","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPMULTI","","","Multisports","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPO","","","All Sports","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPSCD","","","Scuba diving","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPSCDA","","","Diving Adv","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPSCDB","","","Diving Beg","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPSKATE","","","Skating","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPSURF","","","Surf Sport Pack","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPTEN","","","Tennis","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPWSF","","","Windsurf","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","SPWTS","","","Watersports","Sports Options","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DINS7","","","Dinner Supplement 7 days","Meals","Other","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-VANG","","Accommodation","Van Gogh Summer Residence Twin Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-VILL","","Accommodation","Villa Rosa Twin Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-VISR","","Accommodation","Victoria Summer Residence Twin Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-WASR","","Accommodation","Washington Summer Residence Twin Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-WILM","","Accommodation","Wilmslow Park Twin Extra Night","Residence Extra Night","Accommodation","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RESU","","","Residence Single Upgrade","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RETU","","","Residence Twin Upgrade","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RF","","","Refund","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFACM","","","Refund Accommodation","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFACT","","","Refund Activities","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFC","","","Refund Complaint","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RFCG","","","Refund Complaint Group","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFDN","","","Refund No Flight","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFEFP","","","Transfer to other EF program refund","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFERT","","","Refund Early Returns","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFLDP","","","Refund Local Deposit","No Subtype","Deposit","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFM","","","Refund Meals","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFOL","","","Refund Only Language","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RFRGN","","","Refund Region Choice","Other","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFSIM","","","Refund SIM-card","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFSPO","","","Refund Sport Options","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFTS","","","Refund Transfer","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFTUI","","","Refund Tuition","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","true","RFVISA","","","Refund Visa","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGF","RGF","","Registration Fee","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGFGRP","","","Registration Fee Group","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","RGN1","","","Region Choice (1)","No Subtype","Other","true","false","Each","1.0"
